id,date
36503156,2015-06-29
36969842,2015-07-03
37333104,2015-07-06
37758043,2015-07-10
38607536,2015-07-17
39011812,2015-07-20
40321739,2015-07-30
64602745,2016-03-06
65104645,2016-03-10
66696135,2016-03-24
68319066,2016-04-04
69887551,2016-04-14
70206062,2016-04-17
70889419,2016-04-21
71228725,2016-04-24
73063579,2016-05-06
73442634,2016-05-08
76459228,2016-05-27
43617368,2015-08-21
45364952,2015-09-02
47342042,2015-09-18
435011364,2019-04-09
443626453,2019-04-26
48262845,2015-09-25
49090371,2015-10-01
50919367,2015-10-16
52674097,2015-11-01
53111909,2015-11-05
53672406,2015-11-11
53874135,2015-11-14
54371142,2015-11-19
77547212,2016-06-01
79856552,2016-06-14
80304443,2016-06-17
82813382,2016-06-29
84072778,2016-07-05
84417722,2016-07-07
86563066,2016-07-17
101953754,2016-09-16
449747219,2019-05-07
102339720,2016-09-17
103159034,2016-09-20
107265622,2016-10-09
109239922,2016-10-20
110671632,2016-10-27
111497157,2016-10-31
112985594,2016-11-09
117284837,2016-12-06
121633805,2016-12-18
125508360,2017-01-06
56110982,2015-12-09
464737072,2019-06-06
473705834,2019-06-22
57215589,2015-12-23
57866420,2015-12-30
127304713,2017-01-17
128875821,2017-01-28
129366623,2017-01-30
131392836,2017-02-12
132013571,2017-02-15
132290180,2017-02-17
505307830,2019-08-09
509992559,2019-08-15
597690913,2020-01-26
612829376,2020-03-01
617569301,2020-03-13
625917593,2020-05-24
626611154,2020-05-29
627767124,2020-06-05
629002755,2020-06-12
631632041,2020-06-23
656343932,2020-08-25
659865132,2020-09-03
664799523,2020-09-16
670887756,2020-10-04
700776401,2020-10-16
133250531,2017-02-21
134118669,2017-02-26
134936629,2017-03-02
135502959,2017-03-05
136730386,2017-03-12
141507197,2017-04-03
144274371,2017-04-15
145210190,2017-04-17
147148151,2017-04-25
151121632,2017-05-11
151499612,2017-05-13
159171773,2017-06-10
162481309,2017-06-21
166303992,2017-07-03
167492836,2017-07-07
169555876,2017-07-13
173472456,2017-07-23
189015986,2017-08-31
59817649,2016-01-16
60314503,2016-01-22
60586975,2016-01-25
705689756,2020-11-01
60834003,2016-01-28
61021306,2016-01-31
61335756,2016-02-02
61477517,2016-02-05
62349653,2016-02-14
63365811,2016-02-22
63834812,2016-02-27
64419097,2016-03-04
67843724,2016-03-31
68863233,2016-04-07
203528914,2017-10-15
211951525,2017-11-15
213647053,2017-11-22
214020127,2017-11-24
214608281,2017-11-26
711788908,2020-11-28
717598852,2020-12-23
724130098,2021-01-14
732531332,2021-02-19
751407506,2021-04-24
215357866,2017-11-29
217241894,2017-12-08
218518557,2017-12-13
219850898,2017-12-19
69411360,2016-04-11
70467061,2016-04-18
752577999,2021-04-27
73161304,2016-05-07
75190370,2016-05-19
753198499,2021-04-30
763313802,2021-05-28
420078015345958386,2021-08-02
428733949258287774,2021-08-14
444668335991812533,2021-09-05
470775748454113240,2021-10-11
504147115040005032,2021-11-26
530265297282414539,2022-01-01
575906175786433652,2022-03-05
609925563854939410,2022-04-21
169420849,2017-07-12
76361113,2016-05-26
77200485,2016-05-30
78388851,2016-06-06
80665167,2016-06-19
81356521,2016-06-22
83607612,2016-07-03
88581786,2016-07-24
91508401,2016-08-05
92715459,2016-08-09
93776024,2016-08-13
94745685,2016-08-16
96154303,2016-08-21
97589511,2016-08-27
226020744,2018-01-08
228141345,2018-01-18
233141231,2018-02-08
234302340,2018-02-12
235291558,2018-02-16
238608485,2018-02-26
239121806,2018-02-28
240094994,2018-03-04
244667410,2018-03-19
245428815,2018-03-22
248256442,2018-03-31
249866624,2018-04-03
257198079,2018-04-25
171644730,2017-07-18
259701109,2018-05-01
264930094,2018-05-15
276548802,2018-06-14
299601766,2018-07-31
300851028,2018-08-03
311809358,2018-08-22
325301526,2018-09-19
328411676,2018-09-26
331324611,2018-10-02
332013670,2018-10-04
337964050,2018-10-18
348823215,2018-11-15
103513921,2016-09-22
110740344,2016-10-28
111757212,2016-11-01
113466486,2016-11-12
115265281,2016-11-23
116499417,2016-12-01
120153593,2016-12-08
186695660,2017-08-25
191157678,2017-09-06
195621696,2017-09-20
201323017,2017-10-08
126076211,2017-01-08
349759831,2018-11-18
207904230,2017-10-30
361336356,2018-12-23
405391518,2019-01-27
414324115,2019-02-19
126373172,2017-01-11
126726862,2017-01-14
127509340,2017-01-18
129505229,2017-01-31
132691273,2017-02-19
133541536,2017-02-23
137249745,2017-03-14
137740497,2017-03-17
247137406,2018-03-27
139723452,2017-03-26
140304088,2017-03-29
142449642,2017-04-08
143683569,2017-04-13
145460069,2017-04-18
146240420,2017-04-22
147856649,2017-04-29
149103610,2017-05-02
150099748,2017-05-07
151264243,2017-05-12
155013336,2017-05-27
157196863,2017-06-03
417190219,2019-02-26
419532528,2019-03-04
423469641,2019-03-14
432571323,2019-04-04
445850760,2019-04-30
447768670,2019-05-04
450324621,2019-05-09
252401939,2018-04-10
254333860,2018-04-16
260000735,2018-05-03
260878677,2018-05-05
264568650,2018-05-14
265251449,2018-05-16
276977817,2018-06-15
289056286,2018-07-11
293296504,2018-07-20
336243704,2018-10-14
404521927,2019-01-24
439177229,2019-04-18
440102265,2019-04-20
446425224,2019-05-01
468746046,2019-06-13
506974241,2019-08-11
449302504,2019-05-06
485194548,2019-07-10
159946669,2017-06-12
160629672,2017-06-15
161499766,2017-06-18
162707757,2017-06-22
164048514,2017-06-26
165839625,2017-07-02
167945673,2017-07-08
168756289,2017-07-10
171243147,2017-07-17
177509775,2017-08-03
585149629,2019-12-31
604097821,2020-02-10
406938775030540754,2021-07-15
417833725032311980,2021-07-30
428068211597281183,2021-08-13
181610583,2017-08-13
182978088,2017-08-16
185593139,2017-08-22
186254903,2017-08-24
189918815,2017-09-03
192202764,2017-09-10
197810842,2017-09-27
202156793,2017-10-10
204217738,2017-10-17
204673739,2017-10-19
205447109,2017-10-22
206830797,2017-10-27
210091230,2017-11-07
211159778,2017-11-12
218338355,2017-12-12
219634409,2017-12-18
226188243,2018-01-09
227800358,2018-01-16
228527006,2018-01-20
230497552,2018-01-28
231876297,2018-02-03
232956496,2018-02-07
233879171,2018-02-11
234837319,2018-02-14
236413169,2018-02-19
237781713,2018-02-24
238848376,2018-02-27
241470573,2018-03-09
243513274,2018-03-16
544815048,2019-10-11
560546567,2019-11-07
570794040,2019-11-30
598890130,2020-01-28
638612794,2020-07-16
642022495,2020-07-25
433753302502604715,2021-08-21
435202514620431494,2021-08-23
486709105647468066,2021-11-02
511406001580854669,2021-12-06
593300441204714422,2022-03-29
595433821493149188,2022-04-01
367665061,2019-01-05
407440108,2019-02-02
508709173,2019-08-13
587517190,2020-01-03
496412945,2019-07-27
82539,2010-08-22
265798781,2018-05-18
268262445,2018-05-24
274153325,2018-06-08
275483065,2018-06-11
288696684,2018-07-10
499284189,2019-07-31
412832433959641947,2021-07-23
423648363029161913,2021-08-07
289490547,2018-07-12
305356033,2018-08-11
307320628,2018-08-14
312255988,2018-08-23
21518912,2014-10-19
46473957,2015-09-11
54468310,2015-11-20
315925512,2018-08-30
324541953,2018-09-17
334863946,2018-10-10
335825980,2018-10-13
340200308,2018-10-23
343083063,2018-10-30
346368949,2018-11-08
351025392,2018-11-21
351509247,2018-11-23
352975084,2018-11-26
638140370678996400,2022-05-30
354269274,2018-12-01
355460863,2018-12-04
356434872,2018-12-08
358372298,2018-12-14
360122478,2018-12-19
404003211,2019-01-22
407809666,2019-02-03
428866923,2019-03-26
434644299,2019-04-08
445401384,2019-04-29
65737689,2016-03-16
67880106,2016-04-01
75506212,2016-05-21
87544124,2016-07-20
89070136,2016-07-26
95445536,2016-08-19
104687833,2016-09-27
114558402,2016-11-19
115497188,2016-11-25
123429532,2016-12-29
124927708,2017-01-03
127670608,2017-01-20
137907457,2017-03-18
140679267,2017-03-31
141061015,2017-04-02
141887567,2017-04-05
143050828,2017-04-10
643594992,2020-07-28
669845360,2020-10-01
716436513,2020-12-19
747740378,2021-04-11
426564091133637978,2021-08-11
432370202975380571,2021-08-19
514326908344495338,2021-12-10
527287743938769518,2021-12-28
530916137940850841,2022-01-02
555543237919998653,2022-02-05
416367005291314241,2021-07-28
146008689,2017-04-21
146912217,2017-04-24
149592126,2017-05-05
150447273,2017-05-08
150954014,2017-05-10
154544404,2017-05-25
156782075,2017-06-01
160399348,2017-06-14
170671996,2017-07-16
171874920,2017-07-19
180283026,2017-08-10
184556670,2017-08-20
186929709,2017-08-26
195354124,2017-09-19
195836082,2017-09-21
453193298,2019-05-15
454491381,2019-05-18
460386358,2019-05-29
468323899,2019-06-12
473109637,2019-06-21
498642719,2019-07-30
500439080,2019-08-02
514566058,2019-08-21
519686784,2019-08-29
526782672,2019-09-09
550626937,2019-10-19
553021120,2019-10-23
576767179,2019-12-14
593536102,2020-01-16
599497508,2020-01-30
601358714,2020-02-03
604953272,2020-02-13
613913923,2020-03-03
616646799,2020-03-10
618463703,2020-03-15
639849551,2020-07-19
644249361,2020-07-30
652695545,2020-08-17
654732428,2020-08-22
666182526,2020-09-20
762486279,2021-05-25
406320525827304948,2021-07-14
415021095233342732,2021-07-26
425104691741873597,2021-08-09
430917998836156989,2021-08-17
431665923234563147,2021-08-18
445457842850938453,2021-09-06
451877316856865095,2021-09-15
478706281714388739,2021-10-22
546218727227843332,2022-01-23
560638565558057348,2022-02-12
606339416886822649,2022-04-16
611411226931469045,2022-04-23
209824033,2017-11-06
216849988,2017-12-06
220357900,2017-12-22
221350486,2017-12-26
221903452,2017-12-28
226968907,2018-01-13
228364752,2018-01-19
228860721,2018-01-21
230180152,2018-01-27
236038673,2018-02-18
236762165,2018-02-20
237273154,2018-02-22
239585405,2018-03-02
240989098,2018-03-07
245983328,2018-03-24
247333285,2018-03-28
249531274,2018-04-02
252577780,2018-04-11
254849852,2018-04-18
255343127,2018-04-20
262860515,2018-05-10
267967850,2018-05-23
450449322573556515,2021-09-13
454117229469809645,2021-09-18
460659820500491315,2021-09-27
464985467195574107,2021-10-03
473677498674449513,2021-10-15
489675773548777627,2021-11-06
493955290281700871,2021-11-12
496193809834136463,2021-11-15
507083042221298499,2021-11-30
516520016639828110,2021-12-13
553448371690655706,2022-02-02
577390711379899610,2022-03-07
588185525393571827,2022-03-22
597563172656751278,2022-04-04
604903968726491518,2022-04-14
609172532098129149,2022-04-20
618679011741578687,2022-05-03
630181546202262249,2022-05-19
633149486232243262,2022-05-23
273710249,2018-06-07
280498109,2018-06-23
290913784,2018-07-15
292528138,2018-07-18
296533007,2018-07-26
314661878,2018-08-27
768014,2011-12-06
1250488,2012-05-08
1502520,2012-06-18
1857528,2012-08-01
1946325,2012-08-11
2385752,2012-09-23
2427317,2012-09-27
2849909,2012-11-10
403353813218125111,2021-07-10
408420725943180734,2021-07-17
554890904939427032,2022-02-04
755276946,2021-05-05
2947514,2012-11-23
322168727,2018-09-12
328818643,2018-09-27
332417828,2018-10-05
337741276,2018-10-17
341165152,2018-10-26
348323000,2018-11-13
350466473,2018-11-19
357729610,2018-12-11
359881849,2018-12-18
360373135,2018-12-20
360942568,2018-12-22
362410636,2018-12-26
366804104,2019-01-03
401329239,2019-01-14
402080107,2019-01-17
756387117,2021-05-09
767073061,2021-06-06
405595389718546318,2021-07-13
411054307,2019-02-11
412691877,2019-02-16
414938955,2019-02-21
429245944,2019-03-27
438194012,2019-04-16
446737969,2019-05-02
3009500,2012-12-02
3195303,2012-12-31
3389982,2013-01-21
3615394,2013-02-26
3688934,2013-03-04
4136805,2013-04-13
4237026,2013-04-21
4492447,2013-05-08
4699185,2013-05-21
4900319,2013-06-01
7277111,2013-09-14
7578424,2013-09-25
8037431,2013-10-14
8848072,2013-11-21
8957065,2013-11-28
9281638,2013-12-18
9461006,2013-12-30
9741799,2014-01-07
10553804,2014-02-24
11355581,2014-03-31
11641826,2014-04-10
12202796,2014-04-26
12406552,2014-05-01
12682519,2014-05-08
12813838,2014-05-12
13343143,2014-05-26
13817300,2014-06-05
14197756,2014-06-14
14956816,2014-06-30
15625267,2014-07-13
15874319,2014-07-17
15916173,2014-07-18
18115527,2014-08-22
18320733,2014-08-25
18481217,2014-08-27
19767745,2014-09-18
20000698,2014-09-22
20408748,2014-09-29
22464681,2014-11-07
23268839,2014-11-27
24532825,2014-12-30
25513544,2015-01-18
25744050,2015-01-25
27077658,2015-02-24
27514005,2015-03-06
27577215,2015-03-08
28693828,2015-03-29
28934375,2015-04-01
32806821,2015-05-22
33063766,2015-05-25
34936332,2015-06-14
451142011,2019-05-11
453593126,2019-05-16
475951417,2019-06-25
486171786,2019-07-12
515189226,2019-08-22
518885128,2019-08-27
521543063,2019-09-01
532090258,2019-09-19
539442531,2019-10-01
544106982,2019-10-09
552736142,2019-10-22
559983797,2019-11-05
564223159,2019-11-15
600275584,2020-02-01
601688134,2020-02-04
602240308,2020-02-06
611500324,2020-02-27
634169639,2020-07-03
429417328408429233,2021-08-15
459937168529471615,2021-09-26
469403250102215096,2021-10-09
424338662286650214,2021-08-08
398261504427206011,2021-07-03
400421821395701241,2021-07-06
415655043591959613,2021-07-27
422950481210748293,2021-08-06
425848973789878381,2021-08-10
433125366307319989,2021-08-20
436714414846300991,2021-08-25
447552371180805844,2021-09-09
451150943309542323,2021-09-14
454786802212580855,2021-09-19
456947510822492305,2021-09-22
480225285830896627,2021-10-24
503464587059923711,2021-11-25
515777467514922554,2021-12-12
562846565446128301,2022-02-15
44116667,2015-08-24
44635350,2015-08-28
44883444,2015-08-30
46587202,2015-09-12
48491977,2015-09-27
50437624,2015-10-12
53327406,2015-11-08
54913169,2015-11-25
56194552,2015-12-10
69732739,2016-04-13
85892728,2016-07-13
100159562,2016-09-07
112273608,2016-11-05
114740816,2016-11-20
619346487350500839,2022-05-04
122084970,2016-12-21
126249071,2017-01-10
130047787,2017-02-04
142263592,2017-04-07
154752546,2017-05-26
156535394,2017-05-31
158297142,2017-06-06
223535929,2018-01-01
242067415,2018-03-11
252094811,2018-04-09
589532475,2020-01-06
610323331,2020-02-24
649755957,2020-08-11
662027410,2020-09-08
409834264119290896,2021-07-19
582384791462659273,2022-03-14
588996495743035244,2022-03-23
565693958408108735,2022-02-19
574415194105699249,2022-03-03
583907169395777804,2022-03-16
590397447921592966,2022-03-25
601265577194665799,2022-04-09
613609687037943504,2022-04-26
616466849109483233,2022-04-30
620127098811651982,2022-05-05
633803840816242664,2022-05-24
638933300524822548,2022-05-31
641840724045611745,2022-06-04
200622,2011-03-16
244699,2011-04-29
266197,2011-05-16
297209,2011-06-04
334378,2011-06-25
458874,2011-08-19
513505,2011-09-08
737058,2011-11-22
939061,2012-02-21
1009731,2012-03-17
1837003,2012-07-30
2437991,2012-09-28
3234209,2013-01-02
3439883,2013-01-29
3863034,2013-03-22
3978357,2013-04-01
4385482,2013-05-01
4663321,2013-05-19
4747081,2013-05-23
4830851,2013-05-28
5395422,2013-06-28
5759133,2013-07-15
5984703,2013-07-25
6272044,2013-08-06
6521646,2013-08-15
6764290,2013-08-24
6867031,2013-08-28
7092248,2013-09-06
164703616,2017-06-28
7433250,2013-09-20
7745132,2013-10-01
7806216,2013-10-04
8136789,2013-10-17
8565183,2013-11-05
8619232,2013-11-08
8966336,2013-11-29
9183091,2013-12-11
10035646,2014-01-27
10625889,2014-02-28
10962707,2014-03-15
11226482,2014-03-25
1848791,2012-07-31
537245137,2019-09-28
544666786,2019-10-10
595955250,2020-01-21
609023551,2020-02-22
1102968,2012-04-09
1178818,2012-04-25
483205357,2019-07-07
1240863,2012-05-07
1318004,2012-05-21
516233013,2019-08-24
520278875,2019-08-30
11594477,2014-04-08
12004702,2014-04-21
13076063,2014-05-19
13567904,2014-05-31
557899817,2019-11-02
573805542,2019-12-07
16618984,2014-07-30
16728946,2014-08-01
18901856,2014-09-02
20650906,2014-10-03
20910735,2014-10-07
22190594,2014-11-01
22399220,2014-11-05
22696546,2014-11-12
22802701,2014-11-15
23039341,2014-11-21
24048434,2014-12-18
2682007,2012-10-22
3240067,2013-01-03
599790032,2020-01-31
601927309,2020-02-05
611108242,2020-02-26
632908715,2020-06-28
665298253,2020-09-18
702708888,2020-10-22
759512731,2021-05-17
455526375379691036,2021-09-20
459142135766074774,2021-09-25
520798289135099836,2021-12-19
5066093,2013-06-10
6443401,2013-08-12
8502318,2013-11-03
17859828,2014-08-18
19598407,2014-09-15
23442023,2014-12-01
24808247,2015-01-03
25819682,2015-01-26
27030735,2015-02-23
28879847,2015-03-31
31295676,2015-05-04
41965944,2015-08-10
48778092,2015-09-28
56609037,2015-12-15
57168687,2015-12-22
57773796,2015-12-29
58002379,2015-12-31
58501521,2016-01-03
67375718,2016-03-29
74367714,2016-05-15
82401862,2016-06-27
97705859,2016-08-28
106607963,2016-10-07
120637237,2016-12-11
122821757,2016-12-26
124529652,2017-01-02
141684620,2017-04-04
155851216,2017-05-29
160304995,2017-06-13
167048262,2017-07-05
187338243,2017-08-27
216706958,2017-12-05
337384897,2018-10-16
25729437,2015-01-24
25945887,2015-01-30
26881340,2015-02-21
27650881,2015-03-09
28073529,2015-03-17
28237368,2015-03-20
28494440,2015-03-24
29385991,2015-04-07
29672489,2015-04-11
29905146,2015-04-14
30066470,2015-04-17
31656981,2015-05-08
32517701,2015-05-19
36864978,2015-07-02
37053767,2015-07-04
37563387,2015-07-08
39154745,2015-07-21
39395661,2015-07-23
45551292,2015-09-04
46123426,2015-09-08
48062604,2015-09-23
49325992,2015-10-03
51625063,2015-10-22
52518646,2015-10-30
54361161,2015-11-18
362804175,2018-12-27
400197910,2019-01-11
463815192,2019-06-04
467413813,2019-06-10
660050468,2020-09-04
727907408,2021-01-31
729160861,2021-02-06
730185240,2021-02-10
743994131,2021-03-31
746772902,2021-04-08
55808278,2015-12-06
56049485,2015-12-08
1219103,2012-05-02
460798815,2019-05-30
463476460,2019-06-03
481072977,2019-07-04
504795338,2019-08-08
556759574,2019-10-30
563528712,2019-11-13
563873456,2019-11-14
564576607,2019-11-16
566379622,2019-11-19
572596938,2019-12-03
577927234,2019-12-16
578291500,2019-12-17
590330903,2020-01-08
590636453,2020-01-09
56912936,2015-12-20
1449455,2012-06-10
592881835,2020-01-14
596602089,2020-01-23
644483594,2020-07-31
645185201,2020-08-01
645641337,2020-08-02
647568202,2020-08-07
648777409,2020-08-09
653092163,2020-08-18
655971642,2020-08-24
666993471,2020-09-22
766429223,2021-06-05
440362421532186267,2021-08-30
446851968873967043,2021-09-08
583190617822694424,2022-03-15
402701181139091817,2021-07-09
1484229,2012-06-15
1531470,2012-06-21
2039757,2012-08-20
2510817,2012-10-05
2696506,2012-10-24
3030086,2012-12-05
59484457,2016-01-11
60471091,2016-01-24
63656775,2016-02-25
64300261,2016-03-02
66836397,2016-03-25
67257929,2016-03-27
70935340,2016-04-22
72222590,2016-05-01
72562107,2016-05-03
72854569,2016-05-05
74260669,2016-05-14
75779560,2016-05-23
79673697,2016-06-13
80515604,2016-06-18
82639580,2016-06-28
84345073,2016-07-06
84781928,2016-07-09
85429865,2016-07-11
86128256,2016-07-15
87790705,2016-07-21
23259296,2014-11-26
23579035,2014-12-05
24328801,2014-12-26
26240254,2015-02-08
26414295,2015-02-12
89146350,2016-07-27
92926300,2016-08-10
95231775,2016-08-18
98866202,2016-09-02
101727573,2016-09-14
104854154,2016-09-28
105333133,2016-10-01
106061144,2016-10-04
112678820,2016-11-06
112856955,2016-11-08
120398453,2016-12-10
121318375,2016-12-16
121819117,2016-12-19
559228960583584377,2022-02-10
569320751112713025,2022-02-24
123908771,2016-12-31
127814759,2017-01-21
133418209,2017-02-22
136223926,2017-03-09
138737825,2017-03-21
27870648,2015-03-14
28147316,2015-03-18
29720876,2015-04-12
34269775,2015-06-07
34619370,2015-06-10
38366302,2015-07-15
43034206,2015-08-17
53630278,2015-11-10
143501545,2017-04-12
145814611,2017-04-20
150786477,2017-05-09
165494484,2017-07-01
529167857,2019-09-14
604751224,2020-02-12
229202804,2018-01-22
245670612,2018-03-23
263175321,2018-05-11
349420059,2018-11-17
360637406,2018-12-21
169036250,2017-07-11
172438162,2017-07-21
174470535,2017-07-26
12155224,2014-04-24
181089304,2017-08-12
187930416,2017-08-28
191850095,2017-09-09
194134407,2017-09-16
196518918,2017-09-23
31190076,2015-05-03
71413204,2016-04-25
208207958,2017-10-31
208640247,2017-11-02
210832801,2017-11-11
213272792,2017-11-20
420330398,2019-03-06
528596845,2019-09-13
534780354,2019-09-23
1928470,2012-08-08
634777210,2020-07-05
215698403,2017-12-01
216264150,2017-12-03
217056409,2017-12-07
219011734,2017-12-16
220645639,2017-12-23
224011026,2018-01-02
225702154,2018-01-07
230873724,2018-01-29
235600205,2018-02-17
239777801,2018-03-03
244151897,2018-03-18
254542113,2018-04-17
2025785,2012-08-18
258049347,2018-04-28
271682082,2018-06-02
273494437,2018-06-06
281556980,2018-06-25
289930044,2018-07-13
2137072,2012-08-29
2741866,2012-10-28
3190641,2012-12-30
303751615,2018-08-08
319333961,2018-09-06
661496247,2020-09-07
665079266,2020-09-17
668514702,2020-09-27
669504322,2020-09-30
673315949,2020-10-11
385975838512808638,2021-06-16
396171685148665278,2021-06-30
456315414816053240,2021-09-21
462774616136971951,2021-09-30
468617161116780121,2021-10-08
476594596781964217,2021-10-19
491875808698323322,2021-11-09
501943162649401450,2021-11-23
506340597571358123,2021-11-29
557069780964795876,2022-02-07
564241978147135731,2022-02-17
573751714900985870,2022-03-02
580256942958462359,2022-03-11
593952175432915760,2022-03-30
599089556139422229,2022-04-06
634596626111909655,2022-05-25
4529661,2013-05-11
4785766,2013-05-26
5103775,2013-06-12
7970694,2013-10-10
9104649,2013-12-07
9440313,2013-12-29
11074868,2014-03-19
23921985,2014-12-14
25315303,2015-01-12
26938147,2015-02-22
726937,2011-11-17
1118619,2012-04-12
1201443,2012-04-30
28788602,2015-03-30
29157225,2015-04-05
31494397,2015-05-05
40509056,2015-07-31
1428854,2012-06-06
2392478,2012-09-24
4331621,2013-04-28
6221416,2013-08-04
7569419,2013-09-24
7678797,2013-09-29
7892559,2013-10-07
8382484,2013-10-28
8700692,2013-11-12
322541817,2018-09-13
332796073,2018-10-06
349073277,2018-11-16
353711214,2018-11-29
367244092,2019-01-04
369355855,2019-01-10
8918161,2013-11-25
44407658,2015-08-26
429850065,2019-03-29
50060499,2015-10-09
52818688,2015-11-02
57021362,2015-12-21
60255977,2016-01-21
60688102,2016-01-26
62240946,2016-02-13
62978985,2016-02-19
9037669,2013-12-02
9247215,2013-12-16
9349595,2013-12-23
9512412,2013-12-31
10862895,2014-03-10
11189565,2014-03-24
11630208,2014-04-09
11909145,2014-04-18
74110747,2016-05-13
76925298,2016-05-29
83184522,2016-07-01
85244352,2016-07-10
91582289,2016-08-06
93155864,2016-08-11
471750845,2019-06-18
98526844,2016-08-31
109524707,2016-10-22
111979940,2016-11-03
115380283,2016-11-24
478011904,2019-06-29
12719019,2014-05-09
12987779,2014-05-16
13254988,2014-05-23
13540333,2014-05-30
13730361,2014-06-03
14685183,2014-06-24
14782117,2014-06-26
15452542,2014-07-09
15686033,2014-07-14
16067163,2014-07-21
123694584,2016-12-30
128039534,2017-01-22
129029865,2017-01-29
17664148,2014-08-15
18168289,2014-08-23
138152141,2017-03-19
614187519,2020-03-04
617959626,2020-03-14
657361495,2020-08-28
399725500985335239,2021-07-05
422263484280237744,2021-08-05
442472381053362518,2021-09-02
448301534256467063,2021-09-10
452609068691159292,2021-09-16
458411809076231962,2021-09-24
472171627308284784,2021-10-13
478044487985382175,2021-10-21
484532747549761717,2021-10-30
488202890654110577,2021-11-04
499733810993997793,2021-11-20
502668002796293115,2021-11-24
522237560670379952,2021-12-21
525906699951031175,2021-12-26
543256970205890601,2022-01-19
570144169835212597,2022-02-25
587498684274281119,2022-03-21
625178013155853012,2022-05-12
98277,2010-09-16
18658506,2014-08-30
19885710,2014-09-20
20231308,2014-09-26
21575690,2014-10-20
21951386,2014-10-27
22157452,2014-10-31
22243549,2014-11-02
22782507,2014-11-14
23377485,2014-11-30
23693936,2014-12-08
28015589,2015-03-16
29254372,2015-04-06
29971930,2015-04-15
30503914,2015-04-23
30855863,2015-04-28
31011704,2015-04-30
32245572,2015-05-16
147330660,2017-04-26
34779012,2015-06-12
43588305,2015-08-20
45679949,2015-09-05
101453760,2016-09-13
102403628,2016-09-18
105507064,2016-10-02
111108871,2016-10-30
275922087,2018-06-12
176651873,2017-07-31
177297514,2017-08-02
189223447,2017-09-01
190826439,2017-09-05
192881358,2017-09-11
193637039,2017-09-14
200355850,2017-10-05
204501259,2017-10-18
129288,2010-10-29
35644219,2015-06-21
36377523,2015-06-28
37850211,2015-07-11
47985780,2015-09-22
49226579,2015-10-02
49862648,2015-10-06
53234031,2015-11-06
58424738,2016-01-02
66161351,2016-03-20
66617494,2016-03-23
238215,2011-04-25
283009,2011-05-27
309102,2011-06-12
859247,2012-01-13
1876740,2012-08-03
2199188,2012-09-04
2539118,2012-10-08
2793111,2012-11-03
2863787,2012-11-12
2941462,2012-11-22
3023799,2012-12-04
3077334,2012-12-12
3146791,2012-12-24
3352710,2013-01-15
3451580,2013-02-01
3527382,2013-02-12
3557152,2013-02-16
3608164,2013-02-22
68798595,2016-04-06
227555385,2018-01-15
239297323,2018-03-01
243231172,2018-03-15
253375359,2018-04-14
256983856,2018-04-24
257788739,2018-04-27
270727218,2018-05-30
279623037,2018-06-21
4294703,2013-04-25
4402050,2013-05-03
4933038,2013-06-03
5010515,2013-06-07
5126008,2013-06-14
5174629,2013-06-17
5243972,2013-06-20
5428029,2013-06-30
5859046,2013-07-20
5906316,2013-07-22
6527965,2013-08-16
7032282,2013-09-04
7153035,2013-09-09
7388760,2013-09-18
7599550,2013-09-26
8169694,2013-10-19
79010933,2016-06-10
9083953,2013-12-05
9265547,2013-12-17
9328929,2013-12-22
10462061,2014-02-20
10677175,2014-03-03
11044287,2014-03-18
11104102,2014-03-20
11257974,2014-03-27
11427161,2014-04-02
11852743,2014-04-17
81539491,2016-06-23
83001368,2016-06-30
85720043,2016-07-12
91153230,2016-08-04
94082319,2016-08-14
96243509,2016-08-22
97095448,2016-08-25
292968200,2018-07-19
109376075,2016-10-21
13127418,2014-05-20
13266255,2014-05-24
13519083,2014-05-29
304260777,2018-08-09
308829241,2018-08-17
321444897,2018-09-10
343316753,2018-10-31
15207725,2014-07-05
15386639,2014-07-08
16195035,2014-07-23
116287353,2016-11-29
123235202,2016-12-28
130510820,2017-02-06
131183896,2017-02-11
135753339,2017-03-06
137389665,2017-03-15
140890925,2017-04-01
348543250,2018-11-14
149828650,2017-05-06
152355611,2017-05-16
178329453,2017-08-05
191415189,2017-09-07
18615254,2014-08-29
18936116,2014-09-03
19064169,2014-09-06
21420960,2014-10-17
21748071,2014-10-23
22575428,2014-11-10
22944240,2014-11-18
23741857,2014-12-09
359522613,2018-12-17
362027393,2018-12-25
402422677,2019-01-18
403630031,2019-01-21
23825654,2014-12-11
24400438,2014-12-28
24699187,2015-01-02
25161472,2015-01-08
25463762,2015-01-17
26094559,2015-02-03
26166006,2015-02-05
26443644,2015-02-13
26669529,2015-02-17
427311077,2019-03-23
430258180,2019-03-30
436475136,2019-04-13
437741639,2019-04-15
439622030,2019-04-19
454015719,2019-05-17
456340652,2019-05-21
235033250,2018-02-15
271466851,2018-06-01
279014508,2018-06-19
286809374,2018-07-07
288121200,2018-07-09
295276477,2018-07-23
318973147,2018-09-05
326386700,2018-09-22
329083066,2018-09-28
27545492,2015-03-07
28608990,2015-03-27
493964882,2019-07-23
33429351,2015-05-28
35283942,2015-06-17
35938728,2015-06-23
36755794,2015-07-01
39475047,2015-07-24
40881539,2015-08-03
41577870,2015-08-08
42809802,2015-08-16
46363039,2015-09-10
46689901,2015-09-13
49418276,2015-10-04
341635786,2018-10-27
350754467,2018-11-20
501235860,2019-08-03
